,RoomType,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,year,day,month,Predicted
953,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,204.0,Offline,0,0.0,72.75,2017.0,Monday,October,1.0
954,Jupiter,2,2,Buffet,2,0,1.0,5.0,0.0,134.0,Online,0,0.0,163.34,2018.0,Wednesday,December,0.0
955,Neptune,1,0,Not Selected,0,0,1.0,0.0,0.0,0.0,Online,0,0.0,87.78,2017.0,Wednesday,October,0.0
956,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,66.0,Offline,0,0.0,75.0,2017.0,Monday,October,1.0
957,Venus,2,0,Buffet,0,0,1.0,3.0,0.0,290.0,Online,0,0.0,86.7,2018.0,Saturday,December,1.0
958,Neptune,2,0,Not Selected,0,0,1.0,0.0,0.0,31.0,Online,0,0.0,94.5,2018.0,Tuesday,April,1.0
959,Neptune,1,0,Buffet,0,0,2.0,3.0,0.0,37.0,Online,0,0.0,125.12,2018.0,Tuesday,November,1.0
960,Neptune,2,0,Buffet,2,0,2.0,0.0,0.0,95.0,Online,0,0.0,90.0,2018.0,Tuesday,November,1.0
961,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,188.0,Offline,0,0.0,130.0,2018.0,Friday,June,0.0
962,Neptune,2,0,Buffet,1,0,2.0,1.0,0.0,31.0,Online,0,0.0,83.9,2018.0,Monday,March,0.0
963,Neptune,2,0,Not Selected,1,0,1.0,0.0,0.0,0.0,Online,0,0.0,88.0,2018.0,Wednesday,December,0.0
964,Neptune,1,0,Buffet,1,0,0.0,3.0,0.0,14.0,Online,0,0.0,81.0,2018.0,Sunday,January,0.0
965,Neptune,2,0,Not Selected,1,0,0.0,5.0,0.0,4.0,Online,0,0.0,149.0,2018.0,Thursday,September,0.0
966,Jupiter,2,2,Buffet,0,0,2.0,3.0,0.0,89.0,Online,0,0.0,94.72,2018.0,Saturday,December,0.0
967,Neptune,1,0,Buffet,1,0,0.0,1.0,2.0,1.0,Corporate,1,0.0,65.0,2018.0,Sunday,January,1.0
968,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,166.0,Offline,0,0.0,110.0,2018.0,Thursday,November,0.0
969,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,17.0,Online,0,0.0,138.0,2017.0,Monday,September,0.0
970,Neptune,1,0,Luxury Buffet,1,0,1.0,2.0,0.0,116.0,Online,0,0.0,76.92,2017.0,Monday,September,1.0
971,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,82.0,Online,0,0.0,76.5,2017.0,Sunday,July,0.0
972,Venus,2,0,Buffet,1,0,0.0,3.0,0.0,63.0,Online,0,0.0,118.8,2018.0,Thursday,April,0.0
973,Neptune,1,0,Luxury Buffet,0,0,1.0,1.0,0.0,247.0,Offline,0,0.0,90.0,2018.0,Wednesday,June,1.0
974,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,70.0,Online,0,0.0,85.5,2018.0,Thursday,April,0.0
975,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,121.0,Offline,0,0.0,95.04,2018.0,Friday,August,0.0
976,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,9.0,Online,0,0.0,81.0,2017.0,Saturday,August,0.0
977,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,2.0,Online,0,0.0,129.0,2018.0,Saturday,June,0.0
978,Saturn,2,0,Buffet,0,1,1.0,2.0,0.0,145.0,Online,0,0.0,115.32,2018.0,Wednesday,August,0.0
979,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,2.0,Corporate,0,0.0,65.0,2018.0,Friday,June,0.0
980,Venus,2,0,Buffet,0,0,2.0,2.0,0.0,121.0,Offline,0,0.0,90.95,2018.0,Monday,June,1.0
981,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,229.0,Online,0,0.0,85.5,2018.0,Monday,September,1.0
982,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,50.0,Online,0,0.0,99.45,2018.0,Wednesday,April,1.0
983,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,233.0,Offline,0,0.0,90.0,2018.0,Sunday,October,0.0
984,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,43.0,Online,0,0.0,119.0,2018.0,Thursday,October,0.0
985,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,44.0,Offline,0,0.0,75.0,2018.0,Saturday,February,0.0
986,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,192.0,Offline,0,0.0,95.0,2018.0,Sunday,June,0.0
987,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Complementary,0,0.0,0.0,2018.0,Thursday,March,1.0
988,Venus,2,0,Buffet,0,0,1.0,2.0,0.0,80.0,Online,0,0.0,102.6,2018.0,Wednesday,December,0.0
989,Neptune,2,0,Not Selected,1,0,2.0,3.0,0.0,28.0,Online,0,0.0,130.66,2018.0,Monday,July,1.0
990,Venus,2,0,Buffet,0,0,1.0,3.0,0.0,52.0,Online,0,0.0,82.08,2018.0,Wednesday,November,0.0
991,Venus,2,0,Buffet,1,0,1.0,4.0,0.0,39.0,Online,0,0.0,98.1,2018.0,Thursday,February,0.0
992,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,115.0,Online,0,0.0,126.9,2018.0,Sunday,May,0.0
993,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,43.0,Offline,0,0.0,85.0,2017.0,Friday,October,0.0
994,Venus,3,0,Buffet,2,0,2.0,0.0,0.0,27.0,Online,0,0.0,153.0,2018.0,Tuesday,April,1.0
995,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,279.0,Offline,0,0.0,110.0,2018.0,Friday,October,1.0
996,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,70.0,Online,0,0.0,93.6,2018.0,Sunday,November,0.0
997,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,102.0,Online,0,0.0,118.8,2018.0,Saturday,October,0.0
998,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,75.0,2017.0,Tuesday,December,0.0
999,Neptune,2,0,Luxury Buffet,0,0,2.0,5.0,0.0,3.0,Offline,0,0.0,90.0,2017.0,Thursday,September,1.0
1000,Jupiter,2,2,Buffet,0,0,0.0,1.0,0.0,70.0,Online,0,0.0,186.3,2018.0,Friday,April,0.0
1001,Neptune,2,0,Not Selected,2,1,1.0,1.0,0.0,18.0,Online,0,0.0,127.0,2018.0,Monday,September,1.0
1002,Neptune,2,0,Not Selected,2,0,2.0,10.0,0.0,310.0,Online,0,0.0,68.57,2018.0,Thursday,December,0.0
1003,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,60.0,Offline,0,0.0,65.0,2017.0,Thursday,October,1.0
1004,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,212.0,Online,0,0.0,78.0,2018.0,Sunday,May,1.0
1005,Venus,3,0,Buffet,1,0,1.0,1.0,0.0,32.0,Online,0,0.0,159.3,2018.0,Monday,March,0.0
1006,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,219.0,Offline,0,0.0,72.25,2018.0,Friday,August,0.0
1007,Neptune,2,0,Buffet,0,0,0.0,2.0,3.0,7.0,Corporate,1,0.0,84.0,2018.0,Sunday,March,1.0
1008,Venus,2,0,Buffet,0,0,2.0,5.0,0.0,44.0,Online,0,0.0,124.46,2018.0,Wednesday,August,1.0
1009,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,305.0,Offline,0,0.0,89.0,2018.0,Sunday,November,1.0
1010,Neptune,1,0,Buffet,0,0,2.0,4.0,0.0,69.0,Offline,0,0.0,120.0,2018.0,Tuesday,June,0.0
1011,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,26.0,Offline,0,0.0,87.0,2018.0,Wednesday,February,1.0
1012,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,162.0,Online,0,0.0,105.3,2018.0,Sunday,July,0.0
1013,Neptune,1,0,Buffet,1,0,0.0,2.0,0.0,35.0,Online,0,0.0,94.05,2017.0,Sunday,October,1.0
1014,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,39.0,Online,0,0.0,118.0,2018.0,Wednesday,October,0.0
1015,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,5.0,Offline,0,0.0,90.0,2017.0,Thursday,October,0.0
1016,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,11.0,Corporate,0,0.0,112.88,2018.0,Wednesday,September,0.0
1017,Neptune,1,0,Not Selected,1,0,0.0,2.0,0.0,25.0,Online,0,0.0,104.0,2018.0,Friday,June,1.0
1018,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,126.0,Online,0,0.0,114.3,2018.0,Monday,May,1.0
1019,Venus,2,0,Buffet,0,0,0.0,4.0,0.0,55.0,Online,0,0.0,149.4,2018.0,Friday,July,0.0
1020,Neptune,2,0,Not Selected,1,0,2.0,0.0,0.0,11.0,Online,0,0.0,81.0,2018.0,Wednesday,February,0.0
1021,Neptune,2,0,Buffet,1,0,1.0,4.0,0.0,47.0,Online,0,0.0,68.07,2018.0,Wednesday,November,1.0
1022,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,443.0,Offline,0,0.0,65.0,2018.0,Sunday,April,1.0
1023,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,219.0,Offline,0,0.0,108.0,2017.0,Monday,September,0.0
1024,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,164.0,Offline,0,0.0,100.0,2017.0,Monday,October,1.0
1025,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,135.0,2018.0,Thursday,May,1.0
1026,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,1.0,Offline,0,0.0,60.0,2018.0,Wednesday,February,0.0
1027,Venus,2,0,Buffet,2,0,0.0,3.0,0.0,130.0,Online,0,0.0,139.5,2018.0,Saturday,September,0.0
1028,Neptune,2,0,Not Selected,1,0,1.0,5.0,0.0,85.0,Online,0,0.0,72.25,2018.0,Wednesday,March,0.0
1029,Venus,3,0,Buffet,1,1,1.0,2.0,0.0,13.0,Online,0,0.0,192.67,2018.0,Sunday,March,0.0
1030,Neptune,2,0,Not Selected,1,0,2.0,2.0,0.0,82.0,Online,0,0.0,107.1,2018.0,Tuesday,August,0.0
1031,Venus,2,0,Buffet,0,0,0.0,2.0,0.0,2.0,Online,0,0.0,108.9,2018.0,Saturday,November,1.0
1032,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,35.0,Online,0,0.0,94.5,2018.0,Sunday,April,1.0
1033,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,113.0,Corporate,0,0.0,100.0,2018.0,Thursday,May,0.0
1034,Venus,2,0,Buffet,2,0,1.0,2.0,0.0,40.0,Online,0,0.0,145.2,2018.0,Sunday,October,1.0
1035,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,377.0,Offline,0,0.0,115.0,2018.0,Sunday,October,0.0
1036,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,298.0,Offline,0,0.0,76.0,2018.0,Thursday,May,0.0
1037,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,1.0,Online,0,0.0,78.5,2018.0,Monday,January,0.0
1038,Neptune,2,0,Not Selected,2,0,1.0,0.0,0.0,76.0,Online,0,0.0,79.2,2018.0,Tuesday,November,0.0
1039,Neptune,1,0,Buffet,1,0,2.0,2.0,0.0,77.0,Online,0,0.0,95.2,2018.0,Monday,April,0.0
1040,Venus,2,0,Buffet,2,0,0.0,3.0,0.0,49.0,Online,0,0.0,98.87,2018.0,Friday,June,0.0
1041,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,128.0,Offline,0,0.0,43.43,2018.0,Monday,February,0.0
1042,Jupiter,2,2,Buffet,1,0,0.0,4.0,0.0,111.0,Online,0,0.0,122.1,2018.0,Friday,May,0.0
1043,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,6.0,Offline,0,0.0,130.0,2017.0,Sunday,October,1.0
1044,Neptune,2,1,Buffet,2,0,1.0,3.0,0.0,217.0,Online,0,0.0,119.85,2018.0,Wednesday,September,1.0
1045,Neptune,2,1,Buffet,0,0,0.0,1.0,0.0,36.0,Online,0,0.0,115.2,2018.0,Saturday,March,0.0
1046,Venus,2,0,Buffet,1,0,2.0,3.0,0.0,109.0,Offline,0,0.0,90.96,2018.0,Tuesday,May,0.0
1047,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,3.0,Offline,0,0.0,65.0,2017.0,Monday,October,0.0
1048,Neptune,2,0,Not Selected,1,0,1.0,2.0,0.0,21.0,Online,0,0.0,77.92,2017.0,Monday,December,1.0
1049,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,105.0,Offline,0,0.0,75.0,2018.0,Friday,April,0.0
1050,Neptune,2,0,Not Selected,1,0,2.0,3.0,0.0,47.0,Online,0,0.0,76.56,2018.0,Sunday,November,0.0
1051,Venus,2,0,Buffet,1,0,1.0,2.0,0.0,21.0,Online,0,0.0,140.0,2018.0,Wednesday,August,0.0
1052,Neptune,1,0,Buffet,1,0,2.0,5.0,27.0,8.0,Corporate,1,3.0,65.0,2018.0,Friday,March,0.0
1053,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,2.0,Online,0,0.0,195.0,2018.0,Saturday,September,0.0
1054,Neptune,2,0,Buffet,2,0,2.0,3.0,0.0,39.0,Online,0,0.0,114.41,2018.0,Saturday,November,0.0
1055,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,6.0,Online,0,0.0,127.0,2017.0,Monday,September,0.0
1056,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,112.0,Online,0,0.0,52.85,2017.0,Monday,December,0.0
1057,Venus,2,0,Buffet,0,0,2.0,5.0,0.0,92.0,Offline,0,0.0,52.0,2018.0,Monday,March,0.0
1058,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,20.0,Offline,0,0.0,84.0,2017.0,Wednesday,October,0.0
1059,Neptune,2,0,Not Selected,1,0,1.0,2.0,0.0,36.0,Online,0,0.0,109.0,2018.0,Sunday,October,0.0
1060,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,55.0,Offline,0,0.0,104.0,2018.0,Friday,April,0.0
1061,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,271.0,Offline,0,0.0,85.67,2018.0,Friday,September,1.0
1062,Neptune,2,0,Buffet,1,1,2.0,1.0,0.0,190.0,Online,0,0.0,105.3,2018.0,Monday,October,0.0
1063,Venus,2,0,Buffet,1,0,1.0,3.0,0.0,82.0,Online,0,0.0,103.7,2018.0,Saturday,April,0.0
1064,Neptune,2,0,Not Selected,1,0,1.0,1.0,0.0,25.0,Online,0,0.0,154.0,2018.0,Wednesday,October,0.0
1065,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,133.0,Offline,0,0.0,84.33,2018.0,Sunday,March,1.0
1066,Venus,3,0,Buffet,0,0,1.0,2.0,0.0,35.0,Online,0,0.0,129.87,2018.0,Wednesday,June,0.0
1067,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,150.0,Online,0,0.0,89.4,2018.0,Sunday,September,0.0
1068,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,4.0,Corporate,0,0.0,121.0,2018.0,Thursday,May,0.0
1069,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,3.0,Offline,0,0.0,80.0,2017.0,Tuesday,December,1.0
1070,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,17.0,Online,0,0.0,79.0,2018.0,Friday,March,0.0
1071,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,64.0,Online,0,0.0,154.1,2018.0,Monday,August,1.0
1072,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,273.0,Offline,0,0.0,95.0,2018.0,Sunday,May,1.0
1073,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,305.0,Offline,0,0.0,89.0,2018.0,Sunday,November,1.0
1074,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,245.0,Online,0,0.0,58.36,2018.0,Thursday,December,1.0
1075,Neptune,2,0,Buffet,2,0,1.0,2.0,0.0,243.0,Online,0,0.0,106.2,2018.0,Sunday,September,0.0
1076,Neptune,2,1,Buffet,2,1,0.0,2.0,0.0,17.0,Online,0,0.0,178.0,2018.0,Thursday,July,0.0
1077,Saturn,2,0,Buffet,0,0,2.0,5.0,0.0,69.0,Online,0,0.0,92.43,2017.0,Friday,December,0.0
1078,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,8.0,Offline,0,0.0,130.0,2018.0,Monday,November,0.0
1079,Neptune,1,0,Buffet,1,0,0.0,3.0,0.0,13.0,Online,0,0.0,80.0,2017.0,Sunday,August,0.0
1080,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,142.0,Online,0,0.0,90.9,2018.0,Saturday,October,1.0
1081,Neptune,2,0,Luxury Buffet,0,0,2.0,1.0,0.0,110.0,Offline,0,0.0,94.5,2017.0,Tuesday,July,1.0
1082,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,123.0,Online,0,0.0,93.9,2018.0,Sunday,April,1.0
1083,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,196.0,Online,0,0.0,105.3,2018.0,Saturday,August,0.0
1084,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,2.0,Complementary,0,0.0,2.0,2018.0,Monday,February,1.0
1085,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,86.0,Online,0,0.0,85.5,2018.0,Saturday,April,1.0
1086,Neptune,2,0,Buffet,0,0,1.0,5.0,0.0,349.0,Offline,0,0.0,123.33,2018.0,Thursday,October,0.0
1087,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,1.0,Corporate,0,0.0,65.0,2017.0,Saturday,September,0.0
1088,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,172.0,Online,0,0.0,96.3,2018.0,Wednesday,June,0.0
1089,Jupiter,2,2,Buffet,1,0,1.0,3.0,0.0,47.0,Online,0,0.0,207.9,2018.0,Wednesday,August,0.0
1090,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,110.0,Online,0,0.0,114.3,2018.0,Sunday,July,0.0
1091,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,29.0,Offline,0,0.0,85.0,2018.0,Monday,September,0.0
1092,Neptune,1,0,Not Selected,1,0,1.0,0.0,0.0,66.0,Online,0,0.0,69.3,2018.0,Wednesday,July,0.0
1093,Neptune,2,0,Buffet,2,0,0.0,2.0,0.0,134.0,Online,0,0.0,96.3,2018.0,Sunday,April,1.0
1094,Neptune,1,0,Not Selected,0,0,0.0,2.0,0.0,180.0,Online,0,0.0,80.1,2018.0,Sunday,October,0.0
1095,Jupiter,2,2,Buffet,3,1,1.0,1.0,0.0,41.0,Online,0,0.0,189.9,2018.0,Wednesday,June,0.0
1096,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,9.0,Online,0,0.0,65.91,2017.0,Tuesday,December,0.0
1097,Venus,2,0,Buffet,1,0,0.0,3.0,0.0,81.0,Online,0,0.0,149.4,2018.0,Saturday,September,0.0
1098,Neptune,2,0,Buffet,2,0,1.0,4.0,0.0,77.0,Online,0,0.0,89.25,2017.0,Saturday,October,1.0
1099,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,110.0,Online,0,0.0,72.8,2018.0,Friday,April,0.0
1100,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,31.0,Corporate,0,0.0,77.0,2018.0,Sunday,February,0.0
1101,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,73.0,Offline,0,0.0,67.83,2017.0,Friday,November,1.0
1102,Neptune,2,0,Luxury Buffet,0,0,2.0,0.0,0.0,75.0,Offline,0,0.0,105.0,2018.0,Tuesday,October,0.0
1103,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,19.0,Online,0,0.0,159.0,2018.0,Sunday,September,1.0
1104,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,102.0,Online,0,0.0,79.2,2018.0,Wednesday,December,0.0
1105,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,42.0,Offline,0,0.0,85.0,2017.0,Sunday,September,1.0
1106,Venus,2,0,Buffet,0,0,1.0,1.0,0.0,267.0,Online,0,0.0,115.2,2018.0,Monday,October,0.0
1107,Neptune,2,0,Buffet,2,0,1.0,5.0,0.0,45.0,Online,0,0.0,94.5,2017.0,Thursday,October,1.0
1108,Neptune,2,0,Luxury Buffet,0,0,2.0,1.0,0.0,220.0,Offline,0,0.0,172.0,2018.0,Monday,September,1.0
1109,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,50.0,Online,0,0.0,99.0,2018.0,Sunday,September,0.0
1110,Venus,2,0,Buffet,0,0,1.0,1.0,0.0,44.0,Offline,0,0.0,96.3,2018.0,Monday,June,0.0
1111,Jupiter,1,0,Buffet,0,0,0.0,1.0,2.0,3.0,Corporate,1,0.0,159.0,2018.0,Saturday,May,0.0
1112,Neptune,2,0,Buffet,0,0,1.0,5.0,0.0,41.0,Offline,0,0.0,70.0,2018.0,Thursday,December,0.0
1113,Neptune,2,0,Not Selected,1,0,0.0,3.0,0.0,146.0,Online,0,0.0,94.5,2018.0,Friday,July,0.0
1114,Saturn,2,0,Buffet,1,0,0.0,3.0,0.0,119.0,Online,0,0.0,81.0,2018.0,Saturday,February,0.0
1115,Neptune,2,0,Not Selected,2,1,1.0,2.0,0.0,12.0,Online,0,0.0,128.0,2018.0,Wednesday,August,1.0
1116,Jupiter,2,2,Buffet,1,0,4.0,10.0,0.0,87.0,Online,0,0.0,187.85,2018.0,Wednesday,May,0.0
1117,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,0.0,Offline,0,0.0,102.4,2017.0,Friday,September,0.0
1118,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,11.0,Online,0,0.0,89.0,2018.0,Monday,January,0.0
1119,Neptune,1,0,Buffet,2,0,2.0,5.0,0.0,8.0,Online,0,0.0,187.43,2017.0,Saturday,September,1.0
1120,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,109.0,Online,0,0.0,108.0,2018.0,Thursday,October,0.0
1121,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,56.0,Offline,0,0.0,120.0,2018.0,Friday,June,0.0
1122,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,164.0,Offline,0,0.0,100.0,2017.0,Monday,October,1.0
1123,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,177.0,Offline,0,0.0,100.0,2018.0,Sunday,June,0.0
1124,Neptune,2,0,Buffet,2,0,1.0,0.0,0.0,69.0,Online,0,0.0,72.25,2017.0,Wednesday,November,0.0
1125,Neptune,1,0,Not Selected,1,0,0.0,3.0,0.0,43.0,Online,0,0.0,85.07,2018.0,Thursday,November,1.0
1126,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,166.0,Online,0,0.0,110.0,2018.0,Thursday,November,0.0
1127,Venus,3,0,Buffet,2,0,0.0,0.0,0.0,57.0,Online,0,0.0,0.0,2018.0,Sunday,April,0.0
1128,Venus,3,0,Buffet,1,0,0.0,4.0,0.0,87.0,Online,0,0.0,139.95,2018.0,Friday,July,0.0
1129,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,8.0,Online,0,0.0,119.0,2018.0,Friday,May,1.0
1130,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,41.0,Online,0,0.0,113.0,2018.0,Friday,October,0.0
1131,Neptune,2,1,Buffet,0,0,1.0,3.0,0.0,20.0,Online,0,0.0,88.4,2018.0,Saturday,December,0.0
1132,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,14.0,Online,0,0.0,115.0,2017.0,Tuesday,September,0.0
1133,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,17.0,Online,0,0.0,97.0,2018.0,Monday,March,0.0
1134,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,135.0,Offline,0,0.0,90.0,2017.0,Thursday,September,0.0
1135,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,139.0,Offline,0,0.0,81.25,2018.0,Saturday,August,0.0
1136,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Online,0,0.0,95.0,2017.0,Monday,November,0.0
1137,Venus,3,0,Buffet,3,0,0.0,2.0,0.0,62.0,Online,0,0.0,126.0,2018.0,Sunday,November,0.0
1138,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,23.0,Online,0,0.0,111.33,2017.0,Saturday,September,0.0
1139,Neptune,1,0,Not Selected,0,0,0.0,3.0,0.0,2.0,Online,0,0.0,87.78,2018.0,Thursday,May,0.0
1140,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,32.0,Offline,0,0.0,73.0,2017.0,Monday,November,0.0
1141,Neptune,1,0,Buffet,0,0,1.0,5.0,0.0,32.0,Offline,0,0.0,63.33,2018.0,Thursday,December,1.0
1142,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,29.0,Online,0,0.0,151.0,2018.0,Monday,August,0.0
1143,Neptune,1,0,Buffet,1,0,1.0,0.0,1.0,7.0,Offline,1,0.0,68.8,2018.0,Wednesday,December,1.0
1144,Jupiter,2,2,Buffet,0,0,0.0,3.0,0.0,44.0,Online,0,0.0,192.9,2018.0,Saturday,June,0.0
1145,Venus,2,0,Buffet,1,0,2.0,5.0,0.0,32.0,Online,0,0.0,126.26,2018.0,Tuesday,June,0.0
1146,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,5.0,Online,0,0.0,101.0,2018.0,Friday,March,1.0
1147,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,112.0,Online,0,0.0,90.0,2018.0,Saturday,November,1.0
1148,Neptune,2,0,Buffet,0,0,2.0,6.0,0.0,249.0,Offline,0,0.0,89.75,2018.0,Sunday,October,0.0
1149,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,58.0,Offline,0,0.0,85.5,2018.0,Saturday,January,1.0
1150,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,113.0,Online,0,0.0,114.9,2018.0,Thursday,December,1.0
1151,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,276.0,Offline,0,0.0,116.33,2018.0,Saturday,September,0.0
1152,Neptune,1,0,Luxury Buffet,1,0,1.0,0.0,0.0,3.0,Online,0,0.0,129.0,2018.0,Thursday,February,0.0
1153,Neptune,2,0,Buffet,0,0,1.0,0.0,0.0,0.0,Online,0,0.0,138.0,2017.0,Thursday,August,0.0
1154,Neptune,2,0,Not Selected,3,0,2.0,0.0,0.0,72.0,Online,0,0.0,79.2,2018.0,Tuesday,November,1.0
1155,Venus,3,0,Buffet,0,0,0.0,2.0,0.0,98.0,Online,0,0.0,168.3,2018.0,Thursday,May,0.0
1156,Neptune,1,0,Not Selected,1,0,2.0,0.0,0.0,4.0,Online,0,0.0,113.0,2018.0,Tuesday,June,0.0
1157,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,60.0,Offline,0,0.0,65.0,2017.0,Thursday,October,0.0
1158,Neptune,1,0,Buffet,1,0,1.0,1.0,0.0,82.0,Offline,0,0.0,80.0,2018.0,Wednesday,May,1.0
1159,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,166.0,Online,0,0.0,96.3,2018.0,Monday,August,0.0
1160,Neptune,1,0,Buffet,0,0,1.0,2.0,1.0,0.0,Corporate,1,0.0,65.0,2018.0,Thursday,February,0.0
1161,Neptune,2,0,Not Selected,2,0,2.0,2.0,0.0,217.0,Online,0,0.0,63.75,2018.0,Tuesday,November,1.0
